2636,C68,P7,36
2637,C34,P16,31
2638,C100,P3,42
2639,C50,P19,51
2640,C63,P7,86
2641,C79,P12,93
2642,C75,P18,35
2643,C6,P11,25
2644,C15,P7,94
2645,C94,P10,50
2646,C80,P6,94
2647,C46,P4,98
2648,C94,P9,47
2649,C68,P14,48
2650,C86,P1,71
2651,C28,P7,81
2652,C78,P4,16
2653,C4,P12,10
2654,C5,P19,5
2655,C19,P10,98
2656,C98,P11,20
2657,C5,P9,24
2658,C42,P20,93
2659,C95,P5,17
2660,C96,P20,51
2661,C80,P12,11
2662,C8,P15,42
2663,C5,P2,45
2664,C19,P17,99
2665,C45,P11,60
2666,C49,P13,67
2667,C8,P2,7
2668,C63,P5,34
2669,C31,P15,9
2670,C23,P17,36
2671,C61,P5,84
2672,C93,P5,17
2673,C9,P17,25
2674,C31,P17,60
2675,C7,P6,93
2676,C17,P14,37
2677,C81,P6,33
2678,C59,P4,27
2679,C76,P14,85
2680,C68,P13,26
2681,C51,P14,67
2682,C81,P9,7
2683,C81,P4,56
2684,C32,P8,56
2685,C61,P11,10
2686,C49,P1,64
2687,C10,P4,17
2688,C16,P20,25
2689,C51,P5,24
2690,C83,P18,66
2691,C12,P9,16
2692,C90,P5,39
2693,C65,P12,62
2694,C23,P9,63
2695,C36,P1,25
2696,C97,P1,19
2697,C44,P7,77
2698,C87,P17,94
2699,C67,P7,77
2700,C98,P5,14
2701,C41,P17,65
2702,C8,P8,54
2703,C58,P4,14
2704,C59,P11,54
2705,C57,P18,22
2706,C51,P4,4
2707,C76,P2,22
2708,C60,P7,92
2709,C83,P3,91
2710,C22,P16,10
2711,C33,P12,75
2712,C63,P2,52
2713,C64,P16,49
2714,C67,P17,19
2715,C73,P13,49
2716,C63,P2,7
2717,C51,P8,76
2718,C57,P2,95
2719,C69,P8,32
2720,C40,P11,52
2721,C75,P10,60
2722,C97,P6,15
2723,C58,P11,100
2724,C98,P1,20
2725,C26,P9,6
2726,C58,P19,46
2727,C83,P1,80
2728,C46,P13,53
2729,C5,P13,58
2730,C83,P2,70
2731,C56,P5,36
2732,C24,P12,73
2733,C42,P13,55
2734,C17,P4,92
2735,C82,P13,78
2736,C30,P8,37
2737,C34,P10,32
2738,C92,P2,46
2739,C81,P6,82
2740,C11,P17,32
2741,C74,P20,49
2742,C33,P3,74
2743,C37,P13,61
2744,C12,P19,9
2745,C8,P17,38
2746,C25,P11,28
2747,C70,P16,36
2748,C5,P13,24
2749,C75,P11,76
2750,C23,P8,9
2751,C14,P8,69
2752,C27,P18,72
2753,C13,P19,41
2754,C98,P20,74
2755,C95,P9,64
2756,C9,P5,73
2757,C4,P4,64
2758,C76,P8,86
2759,C58,P17,74
2760,C8,P18,71
2761,C91,P2,80
2762,C68,P10,18
2763,C3,P6,41
2764,C72,P15,22
2765,C42,P1,30
2766,C91,P17,6
2767,C36,P7,18
2768,C5,P11,72
2769,C21,P10,22
2770,C58,P7,12
2771,C42,P14,27
2772,C65,P11,13
2773,C64,P8,27
2774,C95,P6,45
2775,C89,P1,37
2776,C54,P4,22
2777,C67,P11,85
2778,C58,P14,99
2779,C49,P7,86
2780,C53,P15,11
2781,C82,P6,77
2782,C17,P11,8
2783,C50,P14,87
2784,C15,P2,97
2785,C59,P10,23
2786,C89,P12,20
2787,C19,P5,60
2788,C24,P20,63
2789,C32,P5,91
2790,C24,P18,41
2791,C91,P10,7
2792,C31,P13,13
2793,C32,P14,10
2794,C88,P3,76
2795,C61,P15,37
2796,C31,P13,25
2797,C60,P8,72
2798,C16,P5,80
2799,C95,P14,80
2800,C38,P14,38
2801,C28,P3,1
2802,C5,P7,1
2803,C27,P1,4
2804,C2,P20,5
2805,C55,P19,12
2806,C62,P6,41
2807,C8,P1,9
2808,C33,P10,43
2809,C82,P3,31
2810,C16,P20,2
2811,C98,P13,50
2812,C91,P19,93
2813,C89,P6,44
2814,C36,P5,55
2815,C9,P5,54
2816,C96,P10,4
2817,C67,P7,73
2818,C19,P5,9
2819,C21,P7,92
2820,C45,P11,5
2821,C77,P17,37
2822,C50,P14,89
2823,C37,P12,51
2824,C73,P16,18
2825,C54,P20,22
2826,C77,P15,19
2827,C70,P14,55
2828,C83,P5,67
2829,C69,P20,58
2830,C23,P15,53
2831,C93,P1,51
2832,C60,P20,76
2833,C56,P15,97
2834,C14,P16,21
2835,C15,P2,13
2836,C43,P16,35
2837,C70,P4,53
2838,C96,P13,40
2839,C76,P6,84
2840,C43,P19,30
2841,C49,P19,88
2842,C37,P19,54
2843,C43,P17,40
2844,C62,P17,9
2845,C17,P3,1
2846,C11,P4,38
2847,C78,P10,43
2848,C36,P5,1
2849,C40,P4,72
2850,C35,P9,37
2851,C18,P15,88
2852,C2,P20,63
2853,C34,P7,47
2854,C15,P6,72
2855,C46,P17,51
2856,C59,P4,59
2857,C43,P20,73
2858,C15,P6,98
2859,C37,P16,15
2860,C29,P4,80
2861,C91,P13,99
2862,C37,P13,95
2863,C11,P11,23
2864,C55,P13,32
2865,C57,P2,13
2866,C37,P13,23
2867,C38,P1,75
2868,C20,P14,76
2869,C83,P4,94
2870,C1,P17,12
2871,C24,P15,42
2872,C45,P20,74
2873,C99,P15,55
2874,C1,P12,11
2875,C87,P8,88
2876,C2,P1,19
2877,C34,P18,7
2878,C44,P3,36
2879,C87,P14,61
2880,C52,P13,34
2881,C7,P18,16
2882,C66,P3,76
2883,C76,P2,32
2884,C33,P11,58
2885,C44,P4,68
2886,C12,P7,88
2887,C22,P1,53
2888,C28,P18,43
2889,C88,P14,31
2890,C29,P3,47
2891,C7,P9,93
2892,C47,P15,46
2893,C36,P3,33
2894,C65,P20,100
2895,C78,P10,24
2896,C33,P12,54
2897,C57,P15,71
2898,C20,P7,1
2899,C5,P5,100
2900,C83,P2,23
2901,C81,P3,10
2902,C26,P19,54
2903,C68,P7,35
2904,C45,P20,64
2905,C65,P19,73
2906,C99,P13,41
2907,C52,P5,78
2908,C71,P18,100
2909,C90,P2,83
2910,C93,P18,59
2911,C8,P18,59
2912,C31,P19,86
2913,C30,P5,48
2914,C90,P4,74
2915,C71,P11,29
2916,C64,P20,89
2917,C81,P10,6
2918,C15,P12,66
2919,C91,P8,15
2920,C40,P14,46
2921,C63,P5,79
2922,C96,P16,68
2923,C51,P11,22
2924,C53,P11,4
2925,C48,P9,29
2926,C14,P10,54
2927,C99,P6,22
2928,C9,P16,85
2929,C17,P5,64
2930,C76,P12,25
2931,C55,P6,90
2932,C41,P1,17
2933,C89,P20,42
2934,C78,P14,87
2935,C43,P20,20
2936,C20,P3,98
2937,C81,P15,66
2938,C70,P16,20
2939,C78,P20,23
2940,C47,P17,12
2941,C48,P15,13
2942,C59,P9,37
2943,C54,P11,91
2944,C66,P14,66
2945,C27,P12,58
2946,C57,P8,91
2947,C19,P15,38
2948,C29,P6,77
2949,C81,P6,30
2950,C48,P14,22
2951,C52,P18,28
2952,C21,P8,13
2953,C68,P4,14
2954,C61,P20,42
2955,C94,P12,21
2956,C21,P4,3
2957,C56,P8,19
2958,C83,P1,3
2959,C87,P7,26
2960,C42,P9,41
2961,C68,P17,11
2962,C24,P13,40
2963,C36,P14,96
2964,C7,P16,56
2965,C36,P1,26
2966,C97,P14,93
2967,C78,P11,91
2968,C82,P13,100
2969,C96,P17,69
2970,C77,P7,36
2971,C67,P19,50
2972,C24,P18,66
2973,C47,P2,13
2974,C82,P15,31
2975,C97,P10,85
2976,C56,P12,24
2977,C13,P19,11
2978,C38,P2,95
2979,C80,P9,7
2980,C96,P8,25
2981,C86,P12,79
2982,C80,P6,69
2983,C41,P8,56
2984,C94,P18,87
2985,C52,P9,48
2986,C81,P10,62
2987,C71,P1,29
2988,C100,P18,17
2989,C35,P15,34
2990,C60,P13,53
2991,C63,P17,47
2992,C87,P20,71
2993,C89,P9,34
2994,C22,P9,39
2995,C78,P17,94
2996,C31,P7,84
2997,C70,P3,93
2998,C10,P8,13
2999,C28,P5,18
3000,C100,P15,65
3001,C57,P7,3
3002,C31,P17,48
3003,C94,P16,79
3004,C1,P4,58
3005,C35,P3,90
3006,C41,P17,26
3007,C45,P19,35
3008,C34,P12,12
3009,C70,P15,62
3010,C77,P14,26
3011,C27,P7,8
3012,C26,P19,54
3013,C32,P14,47
3014,C15,P12,77
3015,C93,P10,72
3016,C7,P6,49
3017,C54,P6,37
3018,C90,P9,58
3019,C36,P15,44
3020,C64,P14,66
3021,C55,P19,67
3022,C71,P4,34
3023,C28,P9,1
3024,C82,P20,26
3025,C10,P18,74
3026,C9,P9,16
3027,C51,P8,52
3028,C25,P7,64
3029,C66,P13,76
3030,C53,P11,47
3031,C13,P10,72
3032,C55,P5,89
3033,C91,P7,28
3034,C40,P6,30
3035,C24,P4,18
3036,C85,P9,5
3037,C40,P10,56
3038,C18,P13,64
3039,C73,P18,47
3040,C93,P3,45
3041,C2,P7,37
3042,C84,P18,40
3043,C65,P5,34
3044,C42,P17,3
3045,C51,P7,31
3046,C57,P2,43
3047,C18,P10,83
3048,C96,P8,42
3049,C76,P9,84
3050,C20,P19,75
3051,C18,P13,54
3052,C42,P19,57
3053,C43,P1,73
3054,C15,P9,71
3055,C97,P10,44
3056,C86,P19,55
3057,C34,P20,50
3058,C90,P16,12
3059,C27,P13,87
3060,C65,P13,44
3061,C21,P14,99
3062,C42,P3,23
3063,C76,P14,66
3064,C76,P16,37
3065,C3,P6,23
3066,C94,P18,61
3067,C7,P11,63
3068,C47,P1,2
3069,C54,P8,49
3070,C97,P18,18
3071,C97,P19,59
3072,C74,P8,7
3073,C47,P20,13
3074,C28,P1,64
3075,C34,P7,95
3076,C22,P17,97
3077,C63,P7,23
3078,C29,P17,23
3079,C20,P16,68
3080,C50,P5,50
3081,C26,P4,74
3082,C48,P1,33
3083,C49,P5,29
3084,C5,P13,46
3085,C100,P12,42
3086,C7,P19,80
3087,C47,P16,4
3088,C57,P2,45
3089,C79,P19,32
3090,C94,P7,47
3091,C62,P17,42
3092,C1,P18,25
3093,C73,P19,54
3094,C29,P10,25
3095,C26,P20,14
3096,C3,P5,40
3097,C98,P10,13
3098,C48,P8,32
3099,C6,P14,66
3100,C67,P18,66
3101,C90,P8,3
3102,C33,P7,84
3103,C16,P18,57
3104,C11,P20,19
3105,C86,P2,82
3106,C3,P13,72
3107,C22,P12,65
3108,C46,P13,43
3109,C63,P18,10
3110,C39,P11,32
3111,C24,P15,49
3112,C79,P11,54
3113,C49,P9,70
3114,C82,P8,24
3115,C90,P5,35
3116,C90,P14,74
3117,C40,P16,88
3118,C28,P19,73
3119,C40,P13,82
3120,C93,P4,49
3121,C52,P1,62
3122,C33,P6,45
3123,C85,P12,80
3124,C88,P5,22
3125,C66,P18,28
3126,C95,P4,33
3127,C71,P5,38
3128,C82,P8,63
3129,C59,P10,34
3130,C56,P10,9
3131,C87,P15,100
3132,C1,P6,64
3133,C90,P20,51
3134,C6,P3,51
3135,C38,P1,88
3136,C47,P11,1
3137,C18,P8,79
3138,C47,P8,74
3139,C82,P13,67
3140,C58,P3,65
3141,C11,P12,13
3142,C74,P16,12
3143,C25,P8,14
3144,C62,P6,70
3145,C42,P1,85
3146,C97,P18,20
3147,C33,P10,18
3148,C65,P1,69
3149,C72,P20,60
3150,C54,P20,83
3151,C35,P15,80
3152,C67,P19,86
3153,C1,P4,36
3154,C43,P5,42
3155,C48,P11,88
3156,C64,P6,72
3157,C70,P16,70
3158,C15,P16,50
3159,C21,P5,32
3160,C26,P7,41
3161,C72,P9,6
3162,C39,P14,66
3163,C7,P15,92
3164,C66,P9,80
3165,C74,P16,89
3166,C38,P15,1
3167,C62,P15,13
3168,C56,P5,39
3169,C21,P8,57
3170,C13,P11,100
3171,C20,P7,13
3172,C79,P5,76
3173,C74,P5,80
3174,C52,P20,98
3175,C74,P18,61
3176,C39,P13,49
3177,C40,P8,43
3178,C6,P16,1
3179,C19,P7,88
3180,C5,P1,73
3181,C81,P5,1
3182,C42,P19,72
3183,C91,P15,76
3184,C47,P4,80
3185,C98,P4,63
3186,C88,P16,82
3187,C86,P2,71
3188,C68,P7,90
3189,C82,P1,95
3190,C7,P5,42
3191,C30,P17,62
3192,C64,P20,7
3193,C39,P16,92
3194,C100,P2,25
3195,C28,P18,62
3196,C99,P13,51
3197,C47,P10,76
3198,C71,P15,75
3199,C85,P16,90
3200,C80,P12,92
3201,C82,P4,43
3202,C100,P19,44
3203,C35,P7,40
3204,C99,P8,67
3205,C24,P8,91
3206,C85,P4,82
3207,C20,P15,23
3208,C81,P20,43
3209,C98,P16,16
3210,C8,P6,91
3211,C13,P1,72
3212,C81,P12,80
3213,C75,P7,20
3214,C96,P16,28
3215,C39,P18,85
3216,C51,P4,52
3217,C68,P4,95
3218,C75,P8,89
3219,C80,P3,94
3220,C18,P1,48
3221,C86,P2,17
3222,C76,P9,64
3223,C66,P16,31
3224,C52,P15,64
3225,C85,P3,5
3226,C50,P14,44
3227,C62,P19,46
3228,C36,P2,96
3229,C91,P3,1
3230,C13,P10,72
3231,C48,P3,25
3232,C85,P5,13
3233,C67,P2,19
3234,C5,P10,51
3235,C9,P11,2
3236,C26,P7,87
3237,C19,P1,21
3238,C71,P2,51
3239,C88,P1,41
3240,C14,P1,37
3241,C21,P20,23
3242,C10,P7,54
3243,C9,P20,55
3244,C81,P14,38
3245,C76,P16,89
3246,C20,P10,65
3247,C79,P8,28
3248,C24,P18,94
3249,C67,P12,100
3250,C3,P18,59
3251,C24,P7,6
3252,C42,P2,67
3253,C41,P2,6
3254,C73,P12,99
3255,C81,P7,16
3256,C28,P9,16
3257,C77,P13,69
3258,C67,P6,92
3259,C66,P12,41
3260,C69,P14,88
3261,C97,P19,51
3262,C57,P2,22
3263,C6,P7,21
3264,C38,P11,28
3265,C40,P14,39
3266,C63,P14,6
3267,C65,P18,81
3268,C87,P15,63
3269,C83,P5,10
3270,C1,P10,19
3271,C7,P18,26
3272,C9,P6,86
3273,C67,P3,61
3274,C25,P10,66
3275,C53,P8,71
3276,C14,P13,42
3277,C11,P13,39
3278,C20,P15,22
3279,C27,P14,95
3280,C81,P20,64
3281,C16,P5,93
3282,C85,P9,63
3283,C76,P18,82
3284,C83,P7,19
3285,C59,P6,70
3286,C73,P11,89
3287,C72,P20,63
3288,C92,P17,100
3289,C21,P11,91
3290,C98,P4,53
3291,C31,P12,93
3292,C8,P4,14
3293,C24,P11,76
3294,C70,P6,76
3295,C31,P2,90
3296,C88,P15,65
3297,C97,P20,43
3298,C11,P6,71
3299,C73,P20,8
3300,C6,P9,44
3301,C34,P14,64
3302,C94,P1,88
3303,C94,P8,62
3304,C26,P4,78
3305,C70,P18,77
3306,C6,P11,10
3307,C94,P9,50
3308,C54,P11,41
3309,C9,P3,39
3310,C5,P5,99
3311,C22,P11,52
3312,C61,P3,21
3313,C70,P5,3
3314,C88,P2,19
3315,C99,P11,82
3316,C97,P10,58
3317,C67,P4,42
3318,C64,P20,36
3319,C85,P3,26
3320,C14,P16,87
3321,C46,P14,56
3322,C25,P14,80
3323,C36,P10,8
3324,C50,P8,15
3325,C66,P7,90
3326,C53,P12,14
3327,C51,P1,16
3328,C6,P11,47
3329,C68,P8,17
3330,C42,P8,15
3331,C21,P9,75
3332,C7,P8,61
3333,C17,P1,45
3334,C26,P16,92
3335,C24,P12,6
3336,C47,P16,2
3337,C18,P11,97
3338,C56,P10,16
3339,C46,P19,7
3340,C16,P4,97
3341,C37,P18,17
3342,C81,P5,88
3343,C67,P4,34
3344,C46,P7,58
3345,C18,P16,38
3346,C90,P17,86
3347,C18,P5,90
3348,C48,P14,63
3349,C47,P5,22
3350,C18,P15,34
3351,C78,P4,28
3352,C3,P15,86
3353,C44,P5,63
3354,C39,P5,71
3355,C36,P16,81
3356,C29,P16,14
3357,C100,P12,1
3358,C46,P4,71
3359,C31,P19,88
3360,C17,P14,70
3361,C88,P5,91
3362,C88,P11,18
3363,C12,P13,90
3364,C70,P3,30
3365,C44,P14,22
3366,C79,P9,53
3367,C57,P15,48
3368,C31,P10,50
3369,C75,P2,27
3370,C89,P11,19
3371,C8,P7,46
3372,C24,P20,97
3373,C44,P5,29
3374,C19,P16,4
3375,C76,P17,49
3376,C15,P1,37
3377,C74,P3,86
3378,C70,P10,63
3379,C91,P2,78
3380,C83,P10,87
3381,C28,P10,6
3382,C80,P12,69
3383,C97,P14,1
3384,C49,P13,68
3385,C74,P12,26
3386,C73,P12,35
3387,C19,P7,24
3388,C96,P18,88
3389,C34,P12,19
3390,C68,P8,81
3391,C14,P17,64
3392,C9,P11,95
3393,C19,P15,10
3394,C63,P14,4
3395,C77,P6,90
3396,C2,P10,52
3397,C99,P5,50
3398,C92,P20,56
3399,C36,P7,58
3400,C51,P15,77
3401,C56,P4,51
3402,C28,P17,30
3403,C23,P4,59
3404,C65,P12,75
3405,C89,P7,34
3406,C36,P16,61
3407,C62,P12,9
3408,C87,P16,22
3409,C25,P18,82
3410,C78,P16,64
3411,C70,P16,7
3412,C40,P9,76
3413,C50,P7,86
3414,C60,P9,22
3415,C84,P10,45
3416,C85,P18,78
3417,C87,P1,3
3418,C90,P4,56
3419,C8,P18,10
3420,C17,P8,96
3421,C3,P9,46
3422,C61,P1,66
3423,C42,P4,78
3424,C58,P14,85
3425,C48,P8,1
3426,C56,P9,37
3427,C28,P7,25
3428,C49,P6,79
3429,C76,P8,59
3430,C72,P12,42
3431,C84,P2,71
3432,C43,P17,11
3433,C80,P15,39
3434,C28,P18,39
3435,C16,P2,95
3436,C21,P10,47
3437,C30,P4,49
3438,C60,P18,61
3439,C84,P14,34
3440,C97,P18,8
3441,C95,P17,75
3442,C81,P8,39
3443,C94,P8,60
3444,C3,P7,90
3445,C16,P5,17
3446,C76,P17,98
3447,C36,P20,37
3448,C93,P17,91
3449,C6,P14,35
3450,C48,P12,26
3451,C48,P12,61
3452,C96,P13,14
3453,C34,P1,50
3454,C29,P12,44
3455,C63,P14,1
3456,C4,P14,5
3457,C26,P6,69
3458,C84,P9,61
3459,C38,P1,41
3460,C84,P5,14
3461,C59,P20,99
3462,C15,P19,13
3463,C18,P9,31
3464,C9,P20,45
3465,C15,P18,69
3466,C85,P9,44
3467,C62,P4,56
3468,C13,P7,49
3469,C59,P2,57
3470,C59,P11,66
3471,C82,P9,81
3472,C6,P13,59
3473,C36,P20,96
3474,C66,P13,85
3475,C38,P1,5
3476,C98,P10,72
3477,C79,P11,51
3478,C95,P2,27
3479,C8,P4,51
3480,C22,P2,84
3481,C24,P10,41
3482,C95,P9,80
3483,C34,P12,59
3484,C40,P7,39
3485,C9,P8,97
3486,C56,P17,89
3487,C15,P13,41
3488,C72,P2,86
3489,C74,P9,34
3490,C85,P18,56
3491,C25,P15,37
3492,C83,P10,9
3493,C2,P8,22
3494,C34,P11,98
3495,C98,P12,86
3496,C61,P17,6
3497,C4,P17,34
3498,C45,P4,18
3499,C54,P13,100
3500,C18,P5,7
3501,C92,P5,72
3502,C92,P14,66
3503,C58,P1,9
3504,C85,P8,8
3505,C23,P10,86
3506,C2,P8,43
3507,C17,P9,38
3508,C60,P8,55
3509,C44,P13,74
3510,C45,P4,70
3511,C12,P12,41
3512,C12,P13,68
3513,C60,P5,90
3514,C92,P17,68
3515,C21,P8,75
3516,C76,P16,51
3517,C19,P18,13
3518,C7,P8,71
3519,C59,P8,15
3520,C79,P12,61
3521,C84,P7,27
3522,C48,P20,86
3523,C44,P8,33
3524,C58,P6,36
3525,C7,P4,77
3526,C79,P16,49
3527,C34,P4,56
3528,C95,P13,23
3529,C67,P9,41
3530,C48,P4,45
3531,C20,P1,74
3532,C63,P3,86
3533,C95,P7,36
3534,C52,P15,74
3535,C25,P3,22
3536,C93,P6,22
3537,C3,P4,1
3538,C17,P7,59
3539,C64,P1,71
3540,C50,P19,81
3541,C67,P5,96
3542,C40,P1,75
3543,C6,P7,62
3544,C93,P17,91
3545,C58,P5,94
3546,C14,P10,41
3547,C18,P14,65
3548,C54,P3,44
3549,C78,P10,59
3550,C49,P12,48
3551,C23,P7,41
3552,C93,P4,97
3553,C95,P16,98
3554,C27,P20,18
3555,C27,P9,38
3556,C59,P11,53
3557,C9,P15,8
3558,C42,P19,82
3559,C9,P20,34
3560,C83,P7,27
3561,C14,P2,47
3562,C62,P17,86
3563,C8,P4,46
3564,C17,P13,12
3565,C81,P11,57
3566,C73,P13,67
3567,C47,P3,56
3568,C43,P15,70
3569,C57,P15,81
3570,C22,P8,58
3571,C69,P2,76
3572,C79,P6,53
3573,C66,P10,62
3574,C94,P3,18
3575,C59,P10,43
3576,C54,P19,98
3577,C74,P8,48
3578,C38,P3,63
3579,C56,P16,41
3580,C41,P7,36
3581,C50,P7,86
3582,C4,P9,77
3583,C72,P18,77
3584,C88,P19,94
3585,C83,P17,37
3586,C20,P8,98
3587,C54,P8,14
3588,C74,P14,65
3589,C94,P4,59
3590,C96,P2,69
3591,C59,P20,15
3592,C55,P8,14
3593,C62,P3,16
3594,C73,P14,7
3595,C58,P3,9
3596,C15,P16,92
3597,C3,P16,37
3598,C94,P19,75
3599,C22,P16,91
3600,C99,P20,51
3601,C57,P15,37
3602,C56,P2,40
3603,C80,P7,78
3604,C56,P6,85
3605,C60,P4,79
3606,C89,P12,71
3607,C75,P4,82
3608,C9,P11,72
3609,C56,P2,25
3610,C18,P8,41
3611,C94,P18,40
3612,C28,P20,59
3613,C28,P16,83
3614,C89,P10,70
3615,C16,P1,54
3616,C81,P3,57
3617,C88,P5,52
3618,C6,P12,48
3619,C21,P4,83
3620,C22,P4,62
3621,C81,P15,33
3622,C66,P20,42
3623,C93,P5,3
3624,C12,P6,17
3625,C9,P20,63
3626,C95,P4,53
3627,C100,P7,5
3628,C11,P7,19
3629,C52,P19,78
3630,C92,P11,59
3631,C41,P13,76
3632,C8,P14,70
3633,C13,P3,38
3634,C84,P17,49
3635,C96,P18,56
3636,C74,P18,41
3637,C93,P4,84
3638,C49,P12,26
3639,C86,P11,85
3640,C11,P18,94
3641,C20,P20,81
3642,C21,P2,93
3643,C75,P5,17
3644,C1,P7,96
3645,C79,P6,98
3646,C55,P19,99
3647,C64,P17,40
3648,C81,P16,89
3649,C26,P5,96
3650,C23,P5,34
3651,C73,P14,20
3652,C57,P20,56
3653,C1,P10,67
3654,C39,P10,25
3655,C55,P12,38
3656,C8,P10,36
3657,C78,P6,18
3658,C62,P14,80
3659,C77,P12,4
3660,C6,P2,33
3661,C62,P16,8
3662,C58,P2,39
3663,C85,P7,98
3664,C98,P5,30
3665,C86,P17,91
3666,C35,P3,69
3667,C22,P2,14
3668,C84,P15,41
3669,C96,P15,77
3670,C85,P4,38
3671,C17,P6,94
3672,C8,P19,15
3673,C56,P1,84
3674,C56,P13,9
3675,C97,P5,83
3676,C13,P5,16
3677,C74,P5,75
3678,C38,P8,96
3679,C16,P6,43
3680,C96,P2,27
3681,C98,P6,37
3682,C93,P12,94
3683,C39,P20,85
3684,C55,P14,37
3685,C33,P14,93
3686,C89,P9,70
3687,C80,P4,32
3688,C83,P5,38
3689,C89,P1,87
3690,C79,P15,52
3691,C46,P7,29
3692,C85,P19,60
3693,C53,P8,25
3694,C45,P11,91
3695,C92,P13,17
3696,C49,P12,71
3697,C36,P17,22
3698,C27,P16,96
3699,C67,P4,40
3700,C42,P4,54
3701,C81,P14,58
3702,C51,P5,57
3703,C31,P6,27
3704,C8,P12,87
3705,C13,P16,81
3706,C31,P14,59
3707,C88,P2,40
3708,C82,P7,38
3709,C10,P10,25
3710,C46,P4,53
3711,C30,P15,76
3712,C7,P12,78
3713,C83,P17,55
3714,C30,P12,46
3715,C15,P16,67
3716,C73,P19,52
3717,C60,P7,7
3718,C44,P17,52
3719,C74,P5,6
3720,C68,P7,91
3721,C56,P11,26
3722,C80,P3,5
3723,C7,P16,56
3724,C93,P15,15
3725,C17,P3,83
3726,C8,P8,55
3727,C19,P12,65
3728,C25,P5,98
3729,C25,P16,33
3730,C32,P7,34
3731,C46,P15,83
3732,C87,P1,68
3733,C76,P14,18
3734,C33,P3,54
3735,C94,P3,3
3736,C53,P13,95
3737,C54,P20,1
3738,C12,P5,53
3739,C9,P13,44
3740,C90,P15,30
3741,C12,P12,21
3742,C25,P18,54
3743,C10,P10,90
3744,C95,P3,15
3745,C91,P19,13
3746,C83,P11,80
3747,C78,P8,68
3748,C29,P18,94
3749,C95,P11,68
3750,C19,P11,45
3751,C24,P20,47
3752,C23,P15,32
3753,C54,P14,68
3754,C3,P19,58
3755,C57,P18,54
3756,C22,P10,91
3757,C34,P13,39
3758,C9,P13,27
3759,C60,P18,46
3760,C39,P19,19
3761,C1,P10,44
3762,C35,P18,31
3763,C77,P9,9
3764,C20,P2,50
3765,C64,P6,50
3766,C21,P16,96
3767,C3,P15,47
3768,C14,P18,59
3769,C31,P14,19
3770,C60,P15,44
3771,C99,P3,37
3772,C35,P11,49
3773,C74,P4,99
3774,C44,P1,75
3775,C22,P19,5
3776,C65,P11,77
3777,C50,P16,16
3778,C63,P8,1
3779,C65,P8,22
3780,C55,P1,46
3781,C16,P5,32
3782,C61,P16,7
3783,C1,P6,51
3784,C43,P17,64
3785,C19,P10,65
3786,C62,P3,1
3787,C72,P3,41
3788,C52,P3,2
3789,C6,P6,44
3790,C82,P6,62
3791,C12,P1,68
3792,C84,P18,40
3793,C16,P1,85
3794,C29,P12,43
3795,C37,P3,8
3796,C52,P8,92
3797,C13,P3,10
3798,C24,P5,41
3799,C46,P14,25
3800,C19,P20,66
3801,C40,P7,93
3802,C83,P19,96
3803,C27,P12,21
3804,C27,P20,66
3805,C82,P2,58
3806,C60,P17,52
3807,C38,P10,53
3808,C35,P11,76
3809,C65,P6,88
3810,C3,P16,18
3811,C31,P9,76
3812,C40,P6,69
3813,C45,P1,21
3814,C70,P14,28
3815,C99,P3,18
3816,C26,P20,92
3817,C87,P18,45
3818,C9,P19,37
3819,C74,P12,31
3820,C91,P11,12
3821,C40,P6,79
3822,C64,P19,78
3823,C36,P19,80
3824,C65,P9,8
3825,C88,P9,2
3826,C100,P6,69
3827,C51,P13,91
3828,C50,P19,99
3829,C75,P3,13
3830,C60,P1,7
3831,C41,P16,39
3832,C67,P11,72
3833,C9,P17,21
3834,C53,P19,82
3835,C88,P14,15
3836,C6,P10,38
3837,C75,P5,95
3838,C8,P7,81
3839,C100,P19,98
3840,C28,P7,53
3841,C40,P12,28
3842,C75,P13,53
3843,C11,P17,70
3844,C64,P6,13
3845,C62,P13,17
3846,C64,P8,90
3847,C71,P3,52
3848,C39,P7,55
3849,C40,P6,83
3850,C49,P9,73
3851,C19,P13,55
3852,C42,P9,4
3853,C81,P19,56
3854,C42,P16,82
3855,C93,P5,33
3856,C76,P4,28
3857,C60,P14,51
3858,C27,P19,51
3859,C29,P3,26
3860,C57,P1,94
3861,C1,P1,44
3862,C93,P8,72
3863,C25,P15,96
3864,C7,P6,2
3865,C95,P2,55
3866,C65,P4,48
3867,C15,P12,62
3868,C33,P12,72
3869,C43,P3,38
3870,C10,P5,17
3871,C91,P20,12
3872,C92,P15,20
3873,C21,P16,53
3874,C8,P6,35
3875,C90,P18,32
3876,C96,P10,78
3877,C17,P15,69
3878,C85,P5,99
3879,C2,P14,34
3880,C21,P18,61
3881,C57,P8,36
3882,C71,P3,99
3883,C61,P9,33
3884,C63,P15,10
3885,C60,P7,18
3886,C7,P10,9
3887,C44,P3,51
3888,C88,P1,50
3889,C19,P1,6
3890,C59,P17,39
3891,C32,P18,2
3892,C32,P4,22
3893,C73,P10,15
3894,C56,P12,6
3895,C61,P20,44
3896,C22,P5,43
3897,C48,P18,57
3898,C69,P1,55
3899,C84,P16,29
3900,C94,P20,60
3901,C29,P16,10
3902,C38,P3,74
3903,C91,P16,40
3904,C25,P2,87
3905,C84,P6,91
3906,C7,P15,36
3907,C68,P19,79
